update,timesteps,fps,incre_win_rate_mean,eval_win_rate
2400,3841600,83.0,0.5283018867924528,
2405,3849600,83.0,0.49044585987261147,0.5
2410,3857600,83.0,0.5384615384615384,
2415,3865600,83.0,0.5189873417721519,
2420,3873600,83.0,0.526813880126183,
2425,3881600,83.0,0.5822784810126582,
2430,3889600,83.0,0.5314465408805031,0.71875
2435,3897600,83.0,0.49523809523809526,
2440,3905600,83.0,0.5,
2445,3913600,83.0,0.49843260188087773,
2450,3921600,83.0,0.47634069400630913,
2455,3929600,83.0,0.47634069400630913,0.5
2460,3937600,83.0,0.4666666666666667,
2465,3945600,83.0,0.473015873015873,
2470,3953600,83.0,0.5064102564102564,
2475,3961600,83.0,0.5047619047619047,
2480,3969600,83.0,0.4873417721518987,0.6875
2485,3977600,83.0,0.5175718849840255,
2490,3985600,83.0,0.5174603174603175,
2495,3993600,83.0,0.5316455696202531,
2500,4001600,83.0,0.5251572327044025,
2505,4009600,83.0,0.546031746031746,0.5625
2510,4017600,83.0,0.5377358490566038,
2515,4025600,83.0,0.5360501567398119,
2520,4033600,83.0,0.5078369905956113,
2525,4041600,83.0,0.5768025078369906,
2530,4049600,83.0,0.5520504731861199,0.65625
2535,4057600,83.0,0.5822784810126582,
2540,4065600,83.0,0.5297805642633229,
2545,4073600,83.0,0.4811320754716981,
2550,4081600,83.0,0.5408805031446541,
2555,4089600,83.0,0.5295950155763239,0.65625
2560,4097600,83.0,0.4984423676012461,
2565,4105600,83.0,0.5709779179810726,
2570,4113600,83.0,0.46474358974358976,
2575,4121600,83.0,0.5394321766561514,
2580,4129600,83.0,0.5754716981132075,0.65625
2585,4137600,83.0,0.5377358490566038,
2590,4145600,83.0,0.555205047318612,
2595,4153600,83.0,0.5562700964630225,
2600,4161600,83.0,0.4888888888888889,
2605,4169600,83.0,0.5787781350482315,0.5625
2610,4177600,83.0,0.5191082802547771,
2615,4185600,83.0,0.5396825396825397,
2620,4193600,83.0,0.5016077170418006,
2625,4201600,83.0,0.43425076452599387,
2630,4209600,83.0,0.5379746835443038,0.65625
2635,4217600,83.0,0.46273291925465837,
2640,4225600,83.0,0.5394321766561514,
2645,4233600,83.0,0.5741324921135647,
2650,4241600,83.0,0.5379746835443038,
2655,4249600,83.0,0.5345911949685535,0.625
2660,4257600,83.0,0.5111111111111111,
2665,4265600,83.0,0.49050632911392406,
2670,4273600,83.0,0.5031446540880503,
2675,4281600,83.0,0.49842271293375395,
2680,4289600,83.0,0.5141065830721003,0.46875
2685,4297600,83.0,0.54375,
2690,4305600,83.0,0.5391849529780565,
2695,4313600,83.0,0.5474683544303798,
2700,4321600,83.0,0.5299684542586751,
2705,4329600,83.0,0.580441640378549,0.6875
2710,4337600,83.0,0.509375,
2715,4345600,83.0,0.5015479876160991,
2720,4353600,83.0,0.5283018867924528,
2725,4361600,83.0,0.5015673981191222,
2730,4369600,83.0,0.56875,0.59375
2735,4377600,83.0,0.4953271028037383,
2740,4385600,83.0,0.526984126984127,
2745,4393600,83.0,0.4984423676012461,
2750,4401600,83.0,0.5205047318611987,
2755,4409600,83.0,0.5253164556962026,0.59375
2760,4417600,83.0,0.5047021943573667,
2765,4425600,83.0,0.5345911949685535,
2770,4433600,83.0,0.5318471337579618,
2775,4441600,83.0,0.5078864353312302,
2780,4449600,83.0,0.5910543130990416,0.53125
2785,4457600,83.0,0.49843260188087773,
2790,4465600,83.0,0.5235109717868338,
2795,4473600,83.0,0.553125,
2800,4481600,83.0,0.555205047318612,
2805,4489600,83.0,0.5440251572327044,0.5625
2810,4497600,83.0,0.5638629283489096,
